,amine_E,amine_ES_root_dipole,amine_ES_root_electronic_spatial_extent,amine_ES_root_molar_volume,amine_E_thermal_correction,amine_dipole,amine_electronegativity,amine_hardness,amine_homo_energy,amine_lumo_energy,amine_molar_mass,amine_molar_volume,amine_N1_APT_charge,amine_N1_ES_root_Mulliken_charge,amine_N1_ES_root_NPA_Rydberg,amine_N1_ES_root_NPA_charge,amine_N1_ES_root_NPA_core,amine_N1_Mulliken_charge,amine_N1_NMR_anisotropy,amine_N1_NMR_shift,amine_N1_NPA_Rydberg,amine_N1_NPA_charge,amine_N1_NPA_core,amine_N1_VBur,acid_E,acid_ES_root_dipole,acid_ES_root_electronic_spatial_extent,acid_ES_root_molar_volume,acid_E_thermal_correction,acid_dipole,acid_electronegativity,acid_hardness,acid_homo_energy,acid_lumo_energy,acid_molar_mass,acid_molar_volume,acid_C1_APT_charge,acid_C1_ES_root_Mulliken_charge,acid_C1_ES_root_NPA_Rydberg,acid_C1_ES_root_NPA_charge,acid_C1_ES_root_NPA_core,acid_C1_NMR_anisotropy,acid_C1_NMR_shift,acid_C1_NPA_Rydberg,acid_C1_VBur,acid_C2_APT_charge,acid_C2_ES_root_Mulliken_charge,acid_C2_ES_root_NPA_Rydberg,acid_C2_ES_root_NPA_charge,acid_C2_ES_root_NPA_core,acid_C2_Mulliken_charge,acid_C2_NMR_anisotropy,acid_C2_NMR_shift,acid_C2_NPA_Rydberg,acid_C2_NPA_charge,acid_C2_VBur,acid_O1_ES_root_Mulliken_charge,acid_O1_ES_root_NPA_Rydberg,acid_O1_ES_root_NPA_core,acid_O1_Mulliken_charge,acid_O1_NMR_anisotropy,acid_O1_NMR_shift,acid_O1_NPA_Rydberg,acid_O1_NPA_charge,acid_O1_NPA_core,acid_O1_VBur,acid_O2_APT_charge,acid_O2_ES_root_Mulliken_charge,acid_O2_ES_root_NPA_Rydberg,acid_O2_ES_root_NPA_core,acid_O2_Mulliken_charge,acid_O2_NMR_anisotropy,acid_O2_NMR_shift,acid_O2_NPA_Rydberg,acid_O2_NPA_core,acid_O2_VBur
C#Cc1cccc(N)c1.Cc1c(C(=O)O)oc2ccccc12,-363.052418,5.5052,1256.5587,1014.143,0.134744,2.1542,0.12289,0.09315000000000001,-0.21604,-0.02974,117.15,1216.972,-0.712014,-0.028304,0.0102,-0.62407,1.99926,-0.138897,78.9152,200.5893,0.0114,-0.8126,1.9993,0.37562932662051607,-610.4756606531938,5.116002956754014,2446.398170004173,1309.9049053479282,0.17202541205684535,2.1802368766304436,0.1523466945600606,0.09130936773356904,-0.24365606229362968,-0.06103732682649157,176.1714,1372.1443460063347,-0.153801590183242,0.05001789525125863,0.03102784440930195,0.21669728347988285,1.998594821013347,75.75990245181366,53.92090572129855,0.029407486435995556,0.6299981265633751,1.5156902747544934,0.11830388347945531,0.05131963427583392,0.7000797040335711,1.999271607004449,0.18492714829906942,79.30621563991622,38.02611900664034,0.04904231520020204,0.8072154083538944,0.5091899436374087,-0.2772723214881981,0.011215354097876554,1.99973,-0.23305060000171016,502.581553298012,-37.32434992546731,0.010287494186855236,-0.61413023568434,1.99973,0.3947947995079441,-0.7833328931254446,-0.21018280528094307,0.010404112817593698,1.9997,-0.18135139041050602,161.7263227351425,151.63447665223694,0.010141256782002225,1.9997,0.3786489946332087
C#Cc1cccc(N)c1.Cc1ccc(C(=O)O)cc1,-363.052418,5.5052,1256.5587,1014.143,0.134744,2.1542,0.12289,0.09315000000000001,-0.21604,-0.02974,117.15,1216.972,-0.712014,-0.028304,0.0102,-0.62407,1.99926,-0.138897,78.9152,200.5893,0.0114,-0.8126,1.9993,0.37562932662051607,-459.2912,3.2851,1665.1788,1251.801,0.152781,2.4096,0.15670499999999998,0.108055,-0.26476,-0.04865,136.15,1110.973,-0.30034,-0.119511,0.01896,-0.23531,1.99878,157.5878,68.1621,0.01794,0.6374292007551919,1.348396,0.213327,0.04471,0.70381,1.99923,0.238599,82.0524,32.8188,0.0531,0.84705,0.5110132158590308,-0.046135,0.01086,1.99974,-0.239728,527.1292,-39.6764,0.01015,-0.61612,1.99973,0.37846129641283827,-0.753186,-0.150449,0.0091,1.99971,-0.200476,165.6512,158.2225,0.00962,1.99969,0.38719320327249845
C#Cc1cccc(N)c1.Cc1ccc(C(=O)O)cc1F,-363.052418,5.5052,1256.5587,1014.143,0.134744,2.1542,0.12289,0.09315000000000001,-0.21604,-0.02974,117.15,1216.972,-0.712014,-0.028304,0.0102,-0.62407,1.99926,-0.138897,78.9152,200.5893,0.0114,-0.8126,1.9993,0.37562932662051607,-558.3925085524493,3.496897072371757,1935.7444864305362,1155.7207662820965,0.14558702331084433,2.0522651899836077,0.16010438217456543,0.10428909078901082,-0.26439347296357624,-0.055815291385554626,154.14049999999997,1163.6804711438497,-0.24067149426034762,-0.11545602366307928,0.020974941722889072,-0.17789062921668053,1.9988599999999999,152.2102783984064,65.89224132888033,0.017639883445778146,0.6386814358122013,1.3417407224600577,0.18702261309281867,0.05443046621688741,0.7503276224699915,1.9992699999999997,0.2408093287181291,81.7989111821606,33.42385712037458,0.053029883445778137,0.847519883445778,0.5117147901230886,-0.27364795793480967,0.010859999999999998,1.99973,-0.23497183673603064,531.4593009058771,-42.40761587074709,0.010199883445778147,-0.6115813285420115,1.99973,0.37774963643103043,-0.7511420815879551,-0.22115346130815405,0.00988011655422185,1.9996999999999998,-0.19790781824586087,164.75074643789316,157.97420931553188,0.00963,1.9996899999999997,0.38743378517235094
C#Cc1cccc(N)c1.Cc1ccc(CC(=O)O)cc1,-363.052418,5.5052,1256.5587,1014.143,0.134744,2.1542,0.12289,0.09315000000000001,-0.21604,-0.02974,117.15,1216.972,-0.712014,-0.028304,0.0102,-0.62407,1.99926,-0.138897,78.9152,200.5893,0.0114,-0.8126,1.9993,0.37562932662051607,-498.510438,1.8908,2105.3609541060728,1480.6405355173379,0.182705,1.6896,0.13207749867546031,0.11584250132453966,-0.24791999999999997,-0.016234997350920675,150.1768,1359.5105308373281,-0.07258749973509207,0.08152699947018413,0.01764,-0.5567599999999999,1.9990199999999998,12.523050132453966,151.8287499735092,0.01696,0.5535714285714286,1.1096685007947236,0.14215100052981586,0.05698,0.8467950026490794,1.9993399999999997,0.1552995002649079,96.70524992052762,27.772199999999998,0.05621999999999999,0.86741,0.5217117684078036,-0.23511899999999997,0.01105,1.9997099999999999,-0.240359,514.6945000529815,-64.06245034438031,0.0109,-0.61043,1.9997099999999999,0.37169603524229067,-0.6873790005298158,-0.20094099999999998,0.01066,1.9996799999999997,-0.20241199999999998,172.06130015894473,147.18429994701842,0.01055,1.9996799999999997,0.39293580868470734
C#Cc1cccc(N)c1.Cc1ccc2cc(C(=O)O)ccc2n1,-363.052418,5.5052,1256.5587,1014.143,0.134744,2.1542,0.12289,0.09315000000000001,-0.21604,-0.02974,117.15,1216.972,-0.712014,-0.028304,0.0102,-0.62407,1.99926,-0.138897,78.9152,200.5893,0.0114,-0.8126,1.9993,0.37562932662051607,-628.6807760402605,5.244042489457117,3307.2781090663575,1532.627089885054,0.1905145704559969,2.4729472806034085,0.16252345471962465,0.0914035227998436,-0.25392697751946824,-0.07111993191978105,187.1976,1461.0508676580143,-0.3323494447695463,-0.12379578895132122,0.01908469804572769,-0.21191624332610304,1.998795100651424,154.18149505300994,68.22598715289266,0.018135100651424103,0.6381984398101773,1.4124298866012839,0.21990163319709827,0.05367060390854462,0.8276650384468225,1.99924,0.24115438188784985,81.04111477710775,32.760777117128335,0.053073490228638456,0.8475237596117056,0.5118737892656968,-0.25676548670326804,0.010279396091455383,1.99973,-0.23615940936265636,532.8194747693296,-43.30523295815655,0.010175301954272308,-0.6131441710308281,1.99973,0.3794132041711849,-0.7763278028870264,-0.20746187182270745,0.009640402605696412,1.99969,-0.19826436415887388,164.5031637475807,157.74535706217733,0.009599798697151794,1.99969,0.3876556968447984
C#Cc1cccc(N)c1.O=C(O)COc1ccccc1,-363.052418,5.5052,1256.5587,1014.143,0.134744,2.1542,0.12289,0.09315000000000001,-0.21604,-0.02974,117.15,1216.972,-0.712014,-0.028304,0.0102,-0.62407,1.99926,-0.138897,78.9152,200.5893,0.0114,-0.8126,1.9993,0.37562932662051607,-534.3686100806672,1.7750149775552149,1943.6921209051204,1161.3053787874614,0.15853344103489003,1.3110819469386334,0.12497498629911508,0.1125139837052563,-0.23748897000437136,-0.012461002593858777,152.1494,1233.145396908257,0.4406205978827967,0.15297253373247888,0.02290129549200785,-0.1798158136403952,1.999039356974246,55.14452812126322,131.14275926643782,0.022776475184439128,0.5311625254342722,1.0959454024116204,0.07748682390410999,0.056120197689188085,0.757351690242089,1.9994199184406296,0.11951041081512041,93.32916724448998,28.730026846770937,0.054050089992769126,0.8248445795920785,0.5267246704084563,-0.2456058627980536,0.01190864194216043,1.9997157100977332,-0.23053531281631887,554.1113870857931,-62.822778045925105,0.011200225480855815,-0.599869795471478,1.9997109710534904,0.3836819430817871,-0.7058024908977176,-0.2041535159572432,0.010953176103096776,1.9996842899022669,-0.19050576861100688,167.18860084662097,150.84317106263657,0.010843540385509406,1.999676465447895,0.3932367185889655
C#Cc1cccc(N)c1.O=C(O)c1ccc2nccnc2c1,-363.052418,5.5052,1256.5587,1014.143,0.134744,2.1542,0.12289,0.09315000000000001,-0.21604,-0.02974,117.15,1216.972,-0.712014,-0.028304,0.0102,-0.62407,1.99926,-0.138897,78.9152,200.5893,0.0114,-0.8126,1.9993,0.37562932662051607,-605.4668228194263,3.240861200240471,2505.6796757679253,1148.8163051764534,0.14948350802745147,1.6413064376146043,0.17885519154425347,0.08716000000000002,-0.26601519154425346,-0.09169519154425347,174.1586,1386.2026606250986,-0.2528902047061745,-0.1229562800904414,0.018573646479067174,-0.19526796057656787,1.9988000000000001,157.9178435379632,64.17610131996025,0.01799,0.6401233834360276,1.3546615181398562,0.23104302352506362,0.053449171832537404,0.8374841535484716,1.9992500000000002,0.24471043140975007,81.02424826428157,32.93450875693002,0.05302469718600762,0.8480907168977238,0.511041025875773,-0.24401393658190101,0.010279171832537395,1.9997263535209329,-0.22945276952075827,544.7323159911274,-50.27894813282094,0.010227292958134349,-0.6063151295538047,1.9997263535209329,0.3793674602285515,-0.7599301644247078,-0.20053707104479412,0.009655414083731304,1.99969,-0.19376250642442616,163.2823519837085,156.84870107138929,0.00963270704186565,1.99969,0.386893320283221
C1CCN(C2CCNCC2)CC1.Cc1ccc(CC(=O)O)cc1,-501.53320331371407,1.198606475047413,2633.3718442209733,1891.2382573938341,0.3103041675440954,1.1306252568206796,0.07280463079250407,0.1309803408032464,-0.20378497159575046,0.05817571001074233,168.28140000000002,1594.9584987694475,-0.5563671589400024,-0.26131361980207535,0.013964500029645723,-0.6445293197306154,1.9993575464636466,-0.3090933652982359,69.30255864019612,228.41118249260396,0.014869720137234973,-0.7144971809019116,1.9993848757582715,0.5186572384003199,-498.510438,1.8908,2105.3609541060728,1480.6405355173379,0.182705,1.6896,0.13207749867546031,0.11584250132453966,-0.24791999999999997,-0.016234997350920675,150.1768,1359.5105308373281,-0.07258749973509207,0.08152699947018413,0.01764,-0.5567599999999999,1.9990199999999998,12.523050132453966,151.8287499735092,0.01696,0.5535714285714286,1.1096685007947236,0.14215100052981586,0.05698,0.8467950026490794,1.9993399999999997,0.1552995002649079,96.70524992052762,27.772199999999998,0.05621999999999999,0.86741,0.5217117684078036,-0.23511899999999997,0.01105,1.9997099999999999,-0.240359,514.6945000529815,-64.06245034438031,0.0109,-0.61043,1.9997099999999999,0.37169603524229067,-0.6873790005298158,-0.20094099999999998,0.01066,1.9996799999999997,-0.20241199999999998,172.06130015894473,147.18429994701842,0.01055,1.9996799999999997,0.39293580868470734
C1CCNC1.Cc1ccc2cc(C(=O)O)ccc2n1,-212.121408,2.8297,398.6387,760.644,0.135034,1.2585,0.08814,0.14362,-0.23176,0.05548,71.1218,883.328,-0.519768,0.040423,0.01384,-0.21214,1.99908,-0.311719,29.4416,214.1609,0.01435,-0.70502,1.99942,0.4879641283826306,-628.6807760402605,5.244042489457117,3307.2781090663575,1532.627089885054,0.1905145704559969,2.4729472806034085,0.16252345471962465,0.0914035227998436,-0.25392697751946824,-0.07111993191978105,187.1976,1461.0508676580143,-0.3323494447695463,-0.12379578895132122,0.01908469804572769,-0.21191624332610304,1.998795100651424,154.18149505300994,68.22598715289266,0.018135100651424103,0.6381984398101773,1.4124298866012839,0.21990163319709827,0.05367060390854462,0.8276650384468225,1.99924,0.24115438188784985,81.04111477710775,32.760777117128335,0.053073490228638456,0.8475237596117056,0.5118737892656968,-0.25676548670326804,0.010279396091455383,1.99973,-0.23615940936265636,532.8194747693296,-43.30523295815655,0.010175301954272308,-0.6131441710308281,1.99973,0.3794132041711849,-0.7763278028870264,-0.20746187182270745,0.009640402605696412,1.99969,-0.19826436415887388,164.5031637475807,157.74535706217733,0.009599798697151794,1.99969,0.3876556968447984
C1CCNC1.O=C(O)C(c1ccccc1)c1ccccc1,-212.121408,2.8297,398.6387,760.644,0.135034,1.2585,0.08814,0.14362,-0.23176,0.05548,71.1218,883.328,-0.519768,0.040423,0.01384,-0.21214,1.99908,-0.311719,29.4416,214.1609,0.01435,-0.70502,1.99942,0.4879641283826306,-689.8954687220482,1.40320207544851,3561.9201041075203,1639.317818460507,0.23983707166198937,1.3847853887529977,0.13672196034079084,0.1155228629010342,-0.25224482324182507,-0.021199097439756637,212.24759999999998,1839.268481420862,-0.04326495982811596,0.012620637544486625,0.024628309792577935,-0.3807349995949811,1.9988615840715134,9.992260315823406,135.99009630149632,0.023360389435011397,0.7239195630568525,1.0949131199906983,0.18944262402808548,0.060470893783087454,0.8523472547805326,1.9993,0.21013686144296603,95.92201017340048,25.635602341428402,0.058418017716319395,0.8858916367344487,0.5861734013493434,-0.24416198655127658,0.010985938073885928,1.9997015840715133,-0.23912804626258885,535.7802530731421,-58.18828216329807,0.010658017716319388,-0.617425529464487,1.9997,0.4506773546717344,-0.7008618613353101,-0.19305642845951632,0.010300292076258549,1.99968,-0.1888940384708045,180.23578499081603,140.09930500631037,0.010203955790205315,1.99968,0.38854368677743967
C1COCCN1.Cc1c(C(=O)O)oc2ccccc12,-287.214102,2.7292,526.3137,1029.686,0.140888,1.192,0.07744500000000001,0.140425,-0.21787,0.06298,87.1212,744.351,-0.528155,0.023073,0.01715,-0.33964,1.9992,-0.311703,68.5394,232.4908,0.01567,-0.71203,1.9994,0.5089679043423537,-610.4756606531938,5.116002956754014,2446.398170004173,1309.9049053479282,0.17202541205684535,2.1802368766304436,0.1523466945600606,0.09130936773356904,-0.24365606229362968,-0.06103732682649157,176.1714,1372.1443460063347,-0.153801590183242,0.05001789525125863,0.03102784440930195,0.21669728347988285,1.998594821013347,75.75990245181366,53.92090572129855,0.029407486435995556,0.6299981265633751,1.5156902747544934,0.11830388347945531,0.05131963427583392,0.7000797040335711,1.999271607004449,0.18492714829906942,79.30621563991622,38.02611900664034,0.04904231520020204,0.8072154083538944,0.5091899436374087,-0.2772723214881981,0.011215354097876554,1.99973,-0.23305060000171016,502.581553298012,-37.32434992546731,0.010287494186855236,-0.61413023568434,1.99973,0.3947947995079441,-0.7833328931254446,-0.21018280528094307,0.010404112817593698,1.9997,-0.18135139041050602,161.7263227351425,151.63447665223694,0.010141256782002225,1.9997,0.3786489946332087
C1COCCN1.Cc1ccc(CC(=O)O)cc1,-287.214102,2.7292,526.3137,1029.686,0.140888,1.192,0.07744500000000001,0.140425,-0.21787,0.06298,87.1212,744.351,-0.528155,0.023073,0.01715,-0.33964,1.9992,-0.311703,68.5394,232.4908,0.01567,-0.71203,1.9994,0.5089679043423537,-498.510438,1.8908,2105.3609541060728,1480.6405355173379,0.182705,1.6896,0.13207749867546031,0.11584250132453966,-0.24791999999999997,-0.016234997350920675,150.1768,1359.5105308373281,-0.07258749973509207,0.08152699947018413,0.01764,-0.5567599999999999,1.9990199999999998,12.523050132453966,151.8287499735092,0.01696,0.5535714285714286,1.1096685007947236,0.14215100052981586,0.05698,0.8467950026490794,1.9993399999999997,0.1552995002649079,96.70524992052762,27.772199999999998,0.05621999999999999,0.86741,0.5217117684078036,-0.23511899999999997,0.01105,1.9997099999999999,-0.240359,514.6945000529815,-64.06245034438031,0.0109,-0.61043,1.9997099999999999,0.37169603524229067,-0.6873790005298158,-0.20094099999999998,0.01066,1.9996799999999997,-0.20241199999999998,172.06130015894473,147.18429994701842,0.01055,1.9996799999999997,0.39293580868470734
C1COCCN1.O=C(O)C(c1ccccc1)c1ccccc1,-287.214102,2.7292,526.3137,1029.686,0.140888,1.192,0.07744500000000001,0.140425,-0.21787,0.06298,87.1212,744.351,-0.528155,0.023073,0.01715,-0.33964,1.9992,-0.311703,68.5394,232.4908,0.01567,-0.71203,1.9994,0.5089679043423537,-689.8954687220482,1.40320207544851,3561.9201041075203,1639.317818460507,0.23983707166198937,1.3847853887529977,0.13672196034079084,0.1155228629010342,-0.25224482324182507,-0.021199097439756637,212.24759999999998,1839.268481420862,-0.04326495982811596,0.012620637544486625,0.024628309792577935,-0.3807349995949811,1.9988615840715134,9.992260315823406,135.99009630149632,0.023360389435011397,0.7239195630568525,1.0949131199906983,0.18944262402808548,0.060470893783087454,0.8523472547805326,1.9993,0.21013686144296603,95.92201017340048,25.635602341428402,0.058418017716319395,0.8858916367344487,0.5861734013493434,-0.24416198655127658,0.010985938073885928,1.9997015840715133,-0.23912804626258885,535.7802530731421,-58.18828216329807,0.010658017716319388,-0.617425529464487,1.9997,0.4506773546717344,-0.7008618613353101,-0.19305642845951632,0.010300292076258549,1.99968,-0.1888940384708045,180.23578499081603,140.09930500631037,0.010203955790205315,1.99968,0.38854368677743967
C1COCCN1.O=C(O)Cc1ccc2c(c1)OCO2,-287.214102,2.7292,526.3137,1029.686,0.140888,1.192,0.07744500000000001,0.140425,-0.21787,0.06298,87.1212,744.351,-0.528155,0.023073,0.01715,-0.33964,1.9992,-0.311703,68.5394,232.4908,0.01567,-0.71203,1.9994,0.5089679043423537,-647.5148276731938,2.3162388535349514,2712.22494068927,1290.2280138823057,0.17154019518653552,1.4697329264517487,0.1156619082163884,0.10386652671989452,-0.21952843493628293,-0.011795381496493874,180.1598,1361.9495545314362,-0.04546109958069706,0.07325079484816416,0.017026483070927696,-0.5558495601469191,1.99902,20.022088242212163,153.28858579261438,0.01633324684060812,0.5528229574062253,1.1250101340536713,0.13897363123585238,0.05650826275604093,0.8495585646753707,1.9993455879232267,0.1495438628857153,96.88422358662841,26.957859949976545,0.055917227258963684,0.8673730746603661,0.5213197102733909,-0.24655421186942958,0.011044120767731924,1.99971,-0.2424917363204826,527.1289117821278,-60.05230068585296,0.01081529661418554,-0.6154449392277878,1.99971,0.39689659934310273,-0.711912441192598,-0.20440275233992555,0.01041294492127831,1.9996827939616133,-0.1999112192538579,178.94541603898352,144.23911350534635,0.010381769074824694,1.9996827939616133,0.3713909556923205
CC(=O)c1ccc(N)cc1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,-439.418915,2.2009,1681.8972,1246.491,0.164484,4.6106,0.12998,0.09155,-0.22153,-0.03843,135.1652,1451.61,-0.808246,-0.137639,0.01144,-0.81216,1.99928,-0.12685,75.7207,195.2526,0.01074,-0.79984,1.99927,0.3762586532410321,-806.6044391277478,2.558219674314849,6945.896048211411,2168.4411909534365,0.32108670572563275,3.1393106722120674,0.13547843311224372,0.11028077005042859,-0.2457592031626723,-0.025197663061815128,246.30539999999996,2248.289376748429,-0.012935271604896674,-0.09971522233145963,0.01888510612798942,-0.3636810463746618,1.9989,10.4569085155801,147.75030893443164,0.018875663023787806,0.6727986066316285,1.084527672784326,0.19294817716285673,0.05935449467308013,0.872740938151907,1.999297757817766,0.19297966627601615,99.32522681239581,24.21516392421486,0.05935860709757662,0.8729321567387217,0.5697677826712239,-0.24269474643183966,0.010575952584922428,1.9997011320795024,-0.24307877276535717,539.3517953450126,-53.00836617019581,0.010574248631856574,-0.6184345759281756,1.9997011320795024,0.4211463844786507,-0.6937811642985211,-0.19437148688132344,0.010280768939113812,1.9996711320795022,-0.1944309616959409,175.2337832946808,145.28264035752335,0.010280097904187374,1.9996711320795022,0.3918624369234996
CC(=O)c1ccc(N)cc1.CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,-439.418915,2.2009,1681.8972,1246.491,0.164484,4.6106,0.12998,0.09155,-0.22153,-0.03843,135.1652,1451.61,-0.808246,-0.137639,0.01144,-0.81216,1.99928,-0.12685,75.7207,195.2526,0.01074,-0.79984,1.99927,0.3762586532410321,-822.8426192249283,2.9749292595495653,4298.115446578949,2020.0779807532228,0.3238629783929086,2.325288260366358,0.12088071412854078,0.12810361853715632,-0.24898433266569708,0.00722290440861555,241.28640000000001,2008.3970510898998,0.23339316558019313,0.04441896093333852,0.02876120160587206,-0.11178001508873309,1.9990237225022047,32.694395038535134,134.3007824158304,0.025247450198095593,0.7007921834537859,1.0100700400651594,0.0220178930248765,0.05591775340148267,0.5104823083681089,1.9993194447030276,0.20072818522712235,100.21982813969666,23.971593579757922,0.06006333152539023,0.8578834280559368,0.6182450580308217,-0.24767310863377212,0.013796546195595977,1.9997314079200854,-0.2354258011010259,544.10227119616,-53.835489373297705,0.01079470605568323,-0.6119014403960578,1.9997014079200854,0.45432075907742964,-0.6689755932858613,-0.2357067329411294,0.010945021906935326,1.999696628862857,-0.19520926886980172,169.43907512764002,150.30263173708477,0.010466082697424306,1.9996766288620031,0.4505560701067382
CC(=O)c1ccc(N)cc1.CC1(C)C(C(=O)O)C1(C)C,-439.418915,2.2009,1681.8972,1246.491,0.164484,4.6106,0.12998,0.09155,-0.22153,-0.03843,135.1652,1451.61,-0.808246,-0.137639,0.01144,-0.81216,1.99928,-0.12685,75.7207,195.2526,0.01074,-0.79984,1.99927,0.3762586532410321,-462.817211,0.512,1498.4251,1353.173,0.221085,1.6947,0.133465,0.143015,-0.27648,0.00955,142.1974,1250.4,-0.378691,-0.039302,0.02694,-0.31403,1.99883,55.3344,159.3439,0.02396,0.7027218376337319,1.219637,0.09532,0.04925,0.53156,1.99923,0.234446,99.9793,25.8814,0.05422,0.85894,0.5615953429830082,-0.10363,0.01219,1.99975,-0.261847,506.291,-38.9283,0.00994,-0.64216,1.99971,0.4653870358716174,-0.746076,-0.182678,0.00992,1.99972,-0.19892,200.9927,135.3815,0.00993,1.9997,0.35564820641913153
CC(=O)c1ccc(N)cc1.COc1ccc(CC(=O)O)cc1,-439.418915,2.2009,1681.8972,1246.491,0.164484,4.6106,0.12998,0.09155,-0.22153,-0.03843,135.1652,1451.61,-0.808246,-0.137639,0.01144,-0.81216,1.99928,-0.12685,75.7207,195.2526,0.01074,-0.79984,1.99927,0.3762586532410321,-573.5973642405822,3.1534953874406035,2707.380429550391,1506.0250788340304,0.18837027523957328,2.513236361210857,0.1195535384392789,0.10910117277443994,-0.22865471121371883,-0.01045236566483897,166.1762,1289.1420456220278,-0.04414418253296717,0.07129553850360863,0.01715257157490933,-0.5613227121638147,1.999013124058225,20.18286622847466,153.64382713499282,0.016490090410411787,0.55220953384027,1.12617609165996,0.13819318270138556,0.056778342550053366,0.8509032998314914,1.9993462481164497,0.15146108586761037,96.39058660843232,27.067616575984857,0.0558870115573928,0.8674135861311287,0.5209063030672927,-0.23688075951165044,0.010958759417751228,1.9997100000000003,-0.24088752992527426,526.8752622327072,-60.84600784355116,0.01081376695195221,-0.6138595680639003,1.9997100000000003,0.3901256882078328,-0.7120208278589484,-0.20193758964213782,0.010491285787454665,1.9996831240582247,-0.2022341511023031,177.2500016904264,145.79282190760176,0.010410657962129298,1.9996831240582247,0.37599092876313384
CC(=O)c1ccc(N)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,-439.418915,2.2009,1681.8972,1246.491,0.164484,4.6106,0.12998,0.09155,-0.22153,-0.03843,135.1652,1451.61,-0.808246,-0.137639,0.01144,-0.81216,1.99928,-0.12685,75.7207,195.2526,0.01074,-0.79984,1.99927,0.3762586532410321,-766.1880154737823,3.715624321201114,5401.251217833376,1804.7464849897945,0.26792725589502664,2.532530739707204,0.1306264626576859,0.0876762159546124,-0.21830267861229827,-0.04295024670307349,230.2628,1860.7621417559133,-0.004124151912196653,-0.0973518447823281,0.01939821054750006,-0.3678495820642345,1.9989,11.484471637853169,147.34116345122789,0.01888371331526614,0.6726373857754498,1.07699225345924,0.18903818408727108,0.06004396430708344,0.8707366797644045,1.99929,0.19318112958363723,99.27998170936802,24.22232295140133,0.05931973233352977,0.8734582517525896,0.5684455197666387,-0.24054115390028621,0.010601532701581847,1.999701796862852,-0.2440123556321815,535.2302487182501,-53.24883778346323,0.010580552919904094,-0.6187606646222946,1.999701796862852,0.41709624420521413,-0.6960046505831518,-0.1928760036431778,0.010319675436037764,1.999671943303318,-0.19531476327203046,174.19552987942043,145.77324798246212,0.01030369908561769,1.999671943303318,0.39793541559230156
CC(=O)c1ccc(N)cc1.Cc1c(C(=O)O)oc2ccccc12,-439.418915,2.2009,1681.8972,1246.491,0.164484,4.6106,0.12998,0.09155,-0.22153,-0.03843,135.1652,1451.61,-0.808246,-0.137639,0.01144,-0.81216,1.99928,-0.12685,75.7207,195.2526,0.01074,-0.79984,1.99927,0.3762586532410321,-610.4756606531938,5.116002956754014,2446.398170004173,1309.9049053479282,0.17202541205684535,2.1802368766304436,0.1523466945600606,0.09130936773356904,-0.24365606229362968,-0.06103732682649157,176.1714,1372.1443460063347,-0.153801590183242,0.05001789525125863,0.03102784440930195,0.21669728347988285,1.998594821013347,75.75990245181366,53.92090572129855,0.029407486435995556,0.6299981265633751,1.5156902747544934,0.11830388347945531,0.05131963427583392,0.7000797040335711,1.999271607004449,0.18492714829906942,79.30621563991622,38.02611900664034,0.04904231520020204,0.8072154083538944,0.5091899436374087,-0.2772723214881981,0.011215354097876554,1.99973,-0.23305060000171016,502.581553298012,-37.32434992546731,0.010287494186855236,-0.61413023568434,1.99973,0.3947947995079441,-0.7833328931254446,-0.21018280528094307,0.010404112817593698,1.9997,-0.18135139041050602,161.7263227351425,151.63447665223694,0.010141256782002225,1.9997,0.3786489946332087
CC(=O)c1ccc(N)cc1.Cc1cc(C(=O)O)cc(Cl)n1,-439.418915,2.2009,1681.8972,1246.491,0.164484,4.6106,0.12998,0.09155,-0.22153,-0.03843,135.1652,1451.61,-0.808246,-0.137639,0.01144,-0.81216,1.99928,-0.12685,75.7207,195.2526,0.01074,-0.79984,1.99927,0.3762586532410321,-934.8386275070061,3.21139016140293,2256.81941085346,1204.0085437744922,0.13224060252615802,2.475678921873161,0.17604629563847793,0.0970028616538536,-0.27304915729233153,-0.07904343398462432,171.58289999999997,1399.2116206558399,0.002581835306957856,-0.1307429912177014,0.02206786165385361,-0.20017123248452728,1.9987999999999997,165.70961868951736,56.05915849615609,0.01886885533845855,0.6363548928935205,1.2475541317344787,0.202129454805168,0.053765874284643744,0.7798472330770723,1.9992699999999997,0.24739590694693453,82.17853253410946,33.83995681860067,0.05273557233077072,0.850708314584663,0.5103490586121044,-0.2593309851018554,0.010580993684604936,1.9997299999999996,-0.21988088859329438,553.9234869743832,-54.22419824354027,0.010318855338458551,-0.5970096733770917,1.9997299999999996,0.3780499581255279,-0.7321607374168086,-0.2117745846652883,0.009725572330770723,1.9996899999999997,-0.18887994641739092,163.1837789321557,156.40944008295628,0.009674427669229275,1.9996899999999997,0.38656625199711314
